datetime,mean_power,max_power,min_power,std_power,peak_to_avg_ratio,avg_kitchen,avg_laundry,avg_hvac,mean_voltage,std_voltage,day_of_week,is_weekend,kmeans_cluster,kmedoids_cluster,dbscan_cluster,agg_cluster
2008-12-22,1.3998666666666666,5.388,0.216,0.9833051123577464,3.848937994094676,1.4979166666666666,0.2715277777777777,7.245138888888889,241.8644930555556,2.9627485958955964,0,0,1,2,-1,1
2008-12-23,1.2486722222222222,6.8,0.21,1.0492301626348175,5.445784633455093,1.851388888888889,1.46875,5.781944444444444,241.77054861111117,2.2236444155628785,1,0,1,2,-1,1
2008-12-24,0.8816930555555555,3.878,0.208,0.6745603650694976,4.398356066847401,0.0,0.2527777777777777,6.93125,243.960625,2.298659372633676,2,0,1,2,-1,0
2008-12-25,0.7368874999999999,4.814,0.2,0.6394412333272562,6.532883242014555,0.0,0.1979166666666666,2.498611111111111,243.2330625,2.22393087030517,3,0,0,1,-1,0
2008-12-26,0.8498138888888889,4.11,0.204,0.7376803105205455,4.83635305769564,0.7784722222222222,0.19375,5.413888888888889,244.35365972222223,2.63696648178066,4,0,1,2,-1,0
2008-12-27,2.064002777777778,5.548,0.61,0.7419553678535185,2.6879808785787054,0.0,0.1694444444444444,8.478472222222223,243.31189583333327,2.265072030323456,5,1,1,2,-1,1
2008-12-28,1.0907236111111112,4.08,0.2,0.8188911509857516,3.740635994707896,1.35625,0.1506944444444444,3.674305555555556,244.5603819444445,2.543935093687849,6,1,1,2,-1,1
2008-12-29,0.3856097222222222,2.478,0.2,0.3700806446906234,6.426186522786785,0.0,0.1513888888888888,1.7222222222222223,244.95475694444443,1.891936863968128,0,0,0,1,-1,0
2008-12-30,0.8300263888888889,4.14,0.2,0.7423732032447798,4.987793226118981,0.0,0.1701388888888889,4.961805555555555,244.63816666666668,2.8339037134530787,1,0,1,2,-1,0
2008-12-31,1.3640194444444445,6.026,0.204,1.1260182813252957,4.4178255849236425,2.0659722222222223,0.1708333333333333,8.23611111111111,243.2966180555556,2.9677589074154804,2,0,1,2,-1,1
2009-01-01,0.9768694444444443,8.584,0.204,1.0124220264266548,8.787254068410142,0.53125,2.670138888888889,1.9465277777777776,242.8360625,2.7874800721170248,3,0,1,2,-1,0
2009-01-02,1.616326388888889,7.6,0.218,1.3604473129494872,4.702020614304557,1.678472222222222,4.179166666666666,8.222916666666666,242.7048888888889,3.196926923274909,4,0,2,0,-1,2
2009-01-03,1.3288166666666668,6.698,0.204,1.2232226247560498,5.040574947635114,4.472222222222222,0.2277777777777777,7.249305555555556,243.68145833333327,2.608590679907893,5,1,2,0,-1,2
2009-01-04,1.3472180555555555,5.274,0.268,1.234266433385732,3.914733756908527,1.0118055555555556,3.6465277777777776,2.2534722222222223,244.82243055555557,3.668682904678005,6,1,2,0,-1,2
2009-01-05,1.113888888888889,5.53,0.274,1.0064418966482145,4.964588528678305,0.8659722222222223,0.2236111111111111,6.006944444444445,244.83077777777777,3.2119428727781907,0,0,1,2,-1,1
2009-01-06,1.1735152777777778,6.038,0.268,0.8027971433773252,5.14522487635085,0.0,0.1763888888888889,8.654166666666667,245.09266666666667,2.880601189085845,1,0,1,2,-1,1
2009-01-07,1.4446333333333332,6.256,0.278,1.1926998654339889,4.330510625533584,1.865972222222222,2.6527777777777777,6.929861111111111,246.0406388888889,2.8063152761092907,2,0,2,0,-1,1
2009-01-08,1.134215277777778,5.254,0.26,0.9925408424943432,4.632277578110171,1.9256944444444444,0.2076388888888889,6.996527777777778,245.3507361111111,3.3627349573131595,3,0,1,2,-1,1
2009-01-09,1.242154166666667,5.512,0.21,1.0413167727009909,4.437452409624409,1.2513888888888889,0.1888888888888888,6.447916666666667,244.62240972222224,2.8976008789261747,4,0,1,2,-1,1
2009-01-10,1.4603805555555556,8.78,0.206,1.4700336519186026,6.012131541055698,1.9638888888888888,2.977777777777778,8.707638888888889,244.12048611111112,3.611178600175337,5,1,2,0,-1,2
2009-01-11,1.3722138888888888,6.418,0.21,1.466920894404108,4.677113423765731,3.1395833333333334,3.68125,4.0881944444444445,245.5315486111111,3.941414085599333,6,1,2,0,-1,2
2009-01-12,1.1036652777777778,4.552,0.208,0.702801396627865,4.124438896152844,0.0,0.18125,8.435416666666667,245.52706944444444,3.431545786637968,0,0,1,2,-1,1
2009-01-13,1.5156944444444445,6.876,0.258,0.9523567408004876,4.53653440850362,0.7916666666666666,0.2284722222222222,11.245833333333334,244.45834027777775,2.651097001527972,1,0,1,2,-1,1
2009-01-14,1.2343863794301595,5.694,0.208,1.0733319682318885,4.612818234942425,1.5823488533703962,0.2307157748436414,7.158443363446838,244.60943710910357,3.575826722354164,2,0,1,2,-1,1
2009-01-15,1.0861583333333331,5.348,0.204,1.0376146282113838,4.923775692616945,1.8965277777777776,0.2708333333333333,6.639583333333333,243.02127777777775,3.4176007100806323,3,0,1,2,-1,1
2009-01-16,1.921218055555556,8.108,0.256,1.7951915288091396,4.2202393302281465,4.035416666666666,2.1930555555555555,10.569444444444445,242.5689722222222,3.377714014814017,4,0,2,0,-1,2
2009-01-17,2.304041666666667,6.738,0.3,1.0700593417133688,2.9244262799066854,1.7201388888888889,2.1902777777777778,10.640277777777778,241.63154166666664,3.312945691888237,5,1,2,0,-1,1
2009-01-18,2.1904125,7.594,0.212,1.7308867653382791,3.466926891624295,3.9229166666666666,4.653472222222222,8.838194444444444,242.64408333333333,3.882113237621279,6,1,2,0,-1,2
2009-01-19,1.1804625,6.15,0.214,1.0682418436551664,5.209822421296738,0.7763888888888889,0.2611111111111111,7.138194444444444,243.1261736111111,3.029143411924432,0,0,1,2,1,1
2009-01-20,1.206963888888889,5.848,0.2,0.7598860481679435,4.845215382030669,0.0,0.1958333333333333,9.532638888888888,243.39985416666664,2.80219923427266,1,0,1,2,-1,1
2009-01-21,1.2079402777777777,6.08,0.206,1.0028567474552543,5.033361426762959,0.7972222222222223,1.4993055555555554,6.826388888888889,244.1051875,2.881076639997954,2,0,1,2,-1,1
2009-01-22,0.859275,3.43,0.256,0.6741768960839158,3.991737220331093,0.0,0.2368055555555555,5.726388888888889,244.00635416666668,2.8594813769672136,3,0,1,2,-1,0
2009-01-23,1.326761111111111,5.952,0.266,0.9829697192448028,4.486112797665158,1.4430555555555555,0.2048611111111111,8.434722222222222,242.7689513888889,3.841496544705698,4,0,1,2,-1,1
2009-01-24,1.5283125,8.556,0.214,1.560286547197065,5.598331493068335,3.5388888888888888,3.1194444444444445,5.779166666666667,243.25075694444448,3.198991379757587,5,1,2,0,-1,2
2009-01-25,1.9747666666666668,9.59,0.212,1.2931214916692149,4.85626993906453,2.7576388888888888,4.138888888888889,7.7868055555555555,242.54399305555555,3.3170272636677733,6,1,2,0,-1,2
2009-01-26,1.1628277777777778,4.316,0.21,0.8503512405508596,3.711641639872151,0.7784722222222222,0.2416666666666666,6.820138888888889,243.20027083333332,2.800538689665037,0,0,1,2,-1,1
2009-01-27,0.9896041666666666,5.12,0.288,0.8147738894190731,5.173785815035473,0.6222222222222222,0.1930555555555555,4.588888888888889,243.9376041666667,2.971026294764175,1,0,1,2,-1,1
2009-01-28,1.8900930555555555,6.87,0.214,1.4120894713660497,3.634741675711146,1.5979166666666669,4.825694444444444,9.92013888888889,243.03222222222223,3.1204602092041136,2,0,2,0,-1,2
2009-01-29,1.0928458333333333,4.608,0.218,0.7163485151224493,4.2165142231864055,0.0,0.2041666666666666,6.247222222222222,243.36284722222223,2.848051664036426,3,0,1,2,-1,0
2009-01-30,1.4298875,5.46,0.23,0.9993562659703796,3.818482223251829,1.1263888888888889,0.1944444444444444,8.435416666666667,244.2898333333333,2.960892771474416,4,0,1,2,-1,1
2009-01-31,2.3005916666666666,7.164,0.222,1.724500682666441,3.113981548224913,5.748611111111111,4.565972222222222,10.63125,242.47138194444443,3.675012667025975,5,1,2,0,-1,2
2009-02-01,1.289201141226819,6.56,0.212,1.1100771845502182,5.088422427052326,2.3751783166904423,0.4436519258202567,5.345221112696148,244.7648573466477,3.082936601380168,6,1,1,0,-1,1
2009-02-02,1.1134027777777775,7.17,0.206,0.966675926944374,6.439718081456995,0.8048611111111111,0.1611111111111111,7.579861111111111,244.8748263888889,3.553538239735566,0,0,1,2,-1,1
2009-02-03,1.2974930555555555,6.102,0.212,0.7941485525452824,4.702915344226847,0.4881944444444444,0.6097222222222223,10.405555555555557,244.3027222222222,2.886795262216357,1,0,1,2,-1,1
2009-02-04,1.708975,7.918,0.208,1.3545102767107684,4.633186559194839,0.6048611111111111,4.834027777777778,11.083333333333334,244.68669444444447,3.1548453601389874,2,0,2,0,-1,2
2009-02-05,1.1452,6.066,0.214,0.7932188478933361,5.296891372685994,0.7666666666666667,0.1833333333333333,9.01875,243.8550625,3.2061609596119727,3,0,1,2,-1,1
2009-02-06,1.4224972222222223,5.702,0.254,0.9581105319920918,4.008443679835344,0.8090277777777778,0.1895833333333333,8.136111111111111,243.2889305555556,3.421182995339383,4,0,1,2,-1,1
2009-02-07,2.1746777777777777,6.442,0.21,1.5687035875016366,2.9622779364503558,4.7375,3.1131944444444444,12.411805555555556,242.05092361111116,3.783453007308277,5,1,2,0,-1,2
2009-02-08,1.5158791666666669,6.266,0.214,1.261267707508393,4.133574850677962,3.7090277777777776,0.1798611111111111,10.5375,243.35456944444445,3.4146015747905487,6,1,2,0,-1,1
2009-02-09,1.1851652777777777,6.098,0.214,0.9515104150528544,5.145273924522951,0.7381944444444445,0.1583333333333333,6.510416666666667,243.3219861111111,3.6097633531995705,0,0,1,2,-1,1
2009-02-10,1.349876388888889,4.77,0.214,0.7768819835717313,3.533656888336483,0.7833333333333333,0.1826388888888888,8.56875,243.15777083333333,2.477110410611948,1,0,1,2,7,1
2009-02-11,1.832909722222222,7.852,0.216,1.6755869228339433,4.283898931192435,2.0729166666666665,7.2756944444444445,8.46875,242.0975625,3.662730722797436,2,0,2,0,-1,2
2009-02-12,1.367125,5.844,0.222,0.9859606708210202,4.2746639846392975,0.7701388888888889,0.2076388888888889,12.308333333333334,242.91152777777776,3.5554630262046296,3,0,1,2,-1,1
2009-02-13,1.173626388888889,5.406,0.214,0.8931490474634486,4.606235895154027,0.7638888888888888,0.1763888888888889,8.02361111111111,241.69333333333336,2.9283361022952183,4,0,1,2,1,1
2009-02-14,1.6221098748261475,6.286,0.212,1.0931478244354895,3.875199884763486,1.5855354659248957,2.2642559109874827,12.87134909596662,241.95406815020863,2.6805261146725328,5,1,2,0,-1,1
2009-02-15,1.1014111111111111,4.28,0.198,0.7121526355971188,3.8859241175461774,1.7118055555555556,0.1569444444444444,3.6347222222222224,242.8439375,2.9841013950218738,6,1,1,2,-1,1
2009-02-16,0.9159680555555556,4.422,0.204,0.7732445736155028,4.8276792767821535,0.0,0.18125,4.886805555555555,242.14300694444444,3.364671737314416,0,0,1,2,-1,0
2009-02-17,0.5520466101694915,2.586,0.198,0.5071800963393345,4.6843870650814,0.0,0.1878531073446327,2.771892655367232,242.261843220339,2.266760252394133,1,0,0,1,-1,0
2009-02-18,0.5739236111111111,1.582,0.198,0.4260243964581137,2.756464395910218,0.0,0.20625,3.799305555555556,242.23109722222225,2.1370056705237155,2,0,0,1,-1,0
2009-02-19,0.5119916666666667,2.764,0.284,0.4281988002997904,5.3985253666238044,0.7263888888888889,0.1819444444444444,1.2472222222222222,241.54959027777772,2.350740462390049,3,0,0,1,-1,0
2009-02-20,1.3060666666666667,6.322,0.218,1.07410654165283,4.84048797917411,2.011805555555556,0.2034722222222222,6.088888888888889,240.19070833333333,3.4967702836487176,4,0,1,0,-1,1
2009-02-21,0.9140166666666668,3.71,0.228,0.7329999851154774,4.059006947356904,1.4659722222222222,0.1819444444444444,2.765972222222222,240.9543402777778,2.151328334306576,5,1,1,2,-1,0
2009-02-22,1.5544986111111112,11.122,0.198,1.863094412005286,7.154718518564846,2.65,5.955555555555556,4.953472222222223,241.31630555555557,3.4338455565377477,6,1,2,0,-1,2
2009-02-23,1.898372222222222,7.694,0.234,1.1071642873575998,4.052945944917722,0.8416666666666667,2.6,8.660416666666666,241.24088194444445,2.8386579819066364,0,0,2,0,-1,1
2009-02-24,1.2382944444444444,4.846,0.22,0.8101170786599872,3.9134472594473584,0.0,1.1125,10.077777777777778,240.8879236111111,2.925983057553604,1,0,1,2,-1,1
2009-02-25,0.8123916666666667,6.29,0.206,0.8090030907014005,7.742570804312369,0.7583333333333333,0.1902777777777777,5.110416666666667,241.2019652777778,3.2025771999310173,2,0,1,2,-1,0
2009-02-26,0.8033694444444445,2.884,0.208,0.6341299706176556,3.589880122954362,0.0,0.1861111111111111,4.750694444444444,240.73236805555555,3.1866558795825863,3,0,1,2,-1,0
2009-02-27,1.4089708333333333,5.106,0.208,0.928878812894597,3.6239217159096624,0.8013888888888889,0.1708333333333333,10.299305555555556,240.96568750000003,2.3918314950861665,4,0,1,2,-1,1
2009-02-28,1.1324652777777775,6.788,0.268,1.0597681929733531,5.994002759466504,0.7951388888888888,3.720833333333333,5.559722222222222,242.3972777777778,3.006554356039976,5,1,2,0,-1,1
2009-03-01,1.7148200138985408,6.714,0.256,1.636646212965461,3.915279706081878,7.767894371091035,1.9041000694927035,6.138985406532314,242.13927727588603,2.89454261430247,6,1,2,0,-1,2
2009-03-02,1.0260013888888888,4.578,0.264,0.816405295591209,4.461982263939973,1.0833333333333333,0.2152777777777778,4.641666666666667,242.24184722222225,2.205211826180038,0,0,1,2,-1,0
2009-03-03,1.2839944444444444,8.31,0.258,0.93948497118791,6.471990619550968,0.8048611111111111,0.1861111111111111,9.044444444444444,242.89735416666667,2.454534063734076,1,0,1,2,-1,0
2009-03-04,1.2792569444444446,4.992,0.254,1.0105539969599624,3.902265312437232,1.5375,1.7847222222222223,5.828472222222223,242.3844861111111,2.90698086478798,2,0,1,2,-1,1
2009-03-05,1.0012583333333334,5.194,0.298,0.7535963457501669,5.187472430524923,0.0,0.1881944444444444,6.315277777777778,241.67960416666668,3.0917103261872407,3,0,1,2,-1,1
2009-03-06,1.238523611111111,5.726,0.26,0.9082167795695076,4.623246540179448,0.7944444444444444,0.1840277777777778,8.372222222222222,240.7933125,2.8703801506827813,4,0,1,2,-1,1
2009-03-07,1.1781013888888887,5.468,0.254,0.8699515044023831,4.641366228383004,0.7326388888888888,0.5631944444444444,8.411805555555556,242.47164583333333,3.186550763358372,5,1,1,2,-1,1
2009-03-08,1.6369208333333334,7.854,0.208,1.4638998831704613,4.7980328920406965,5.036805555555556,3.6527777777777777,8.813194444444445,242.15979166666665,3.23086118996779,6,1,2,0,-1,2
2009-03-09,1.170525,4.758,0.22,0.8877919745427663,4.064842698789005,1.3895833333333334,0.25625,7.177777777777778,242.4823055555556,2.603701506067927,0,0,1,2,7,1
2009-03-10,1.2751458333333334,5.542,0.268,0.7818418985040573,4.346169555769764,0.0,0.1951388888888889,8.0625,241.8284375,2.537936046792004,1,0,1,2,-1,1
2009-03-11,1.6707666666666667,7.64,0.22,1.221433339758922,4.572751032460148,2.4138888888888888,5.061111111111111,7.45625,241.8211736111111,2.7039528520533427,2,0,2,0,-1,2
2009-03-12,1.3105972222222222,5.602,0.214,0.8801650195854178,4.274387206850143,0.0,0.2527777777777777,9.48263888888889,241.9984236111111,2.730679012202603,3,0,1,2,-1,1
2009-03-13,1.0038333333333334,5.656,0.206,0.7431010320608461,5.634401461065914,0.7513888888888889,0.2159722222222222,7.268055555555556,242.7573055555556,2.8997632533250126,4,0,1,2,-1,0
2009-03-14,1.4923805555555554,5.88,0.212,1.0030924052610477,3.940013810894973,1.525,0.1944444444444444,12.525,242.1788055555556,2.638258020474114,5,1,1,2,-1,1
2009-03-15,1.3486541666666665,7.166,0.214,1.1261704280707934,5.313445193819765,2.415277777777778,3.577777777777778,5.800694444444445,241.77111111111117,2.383627648346945,6,1,2,0,-1,1
2009-03-16,0.9275413481584434,4.322,0.214,0.7955399882730191,4.659630547555614,0.0,0.2126476719944406,6.444058373870743,242.41189020152885,2.3092919666212386,0,0,1,2,-1,0
2009-03-17,1.3416041666666667,7.88,0.21,1.1083166816549352,5.873565538767334,0.7708333333333334,2.7444444444444445,8.555555555555555,241.95642361111112,2.8608601807861733,1,0,2,0,-1,2
2009-03-18,1.0074166666666666,5.724,0.212,0.7833757805935604,5.681859541732154,0.7798611111111111,0.2604166666666667,8.403472222222222,242.84061805555555,2.1383316140585285,2,0,1,2,-1,0
2009-03-19,0.8274527777777777,4.296,0.214,0.5557656707127561,5.191837063545084,0.0,0.2180555555555555,6.568055555555556,242.7762777777778,2.587888217564314,3,0,1,2,-1,0
2009-03-20,1.016601388888889,6.028,0.214,0.8487459756607351,5.929561051051091,0.7520833333333333,0.2138888888888888,7.373611111111111,242.9164861111111,2.4423061277179445,4,0,1,2,-1,0
2009-03-21,1.3402930555555554,7.502,0.212,1.2363190293818924,5.597283347029205,3.763888888888889,0.4736111111111111,7.129166666666666,242.58272222222223,3.502646902325397,5,1,2,0,-1,2
2009-03-22,1.1730347222222224,5.182,0.218,1.070705811213013,4.417601543953539,1.4006944444444445,2.623611111111111,6.260416666666667,241.52761111111116,2.47992576810348,6,1,1,2,-1,1
2009-03-23,0.9003125000000001,5.12,0.262,0.7852827287826922,5.686914265879903,0.7486111111111111,0.2152777777777778,4.165972222222222,242.05365277777776,2.2007906827272548,0,0,1,2,-1,0
2009-03-24,1.1539666666666666,5.848,0.222,1.0191091991019576,5.067737369652503,1.1875,0.2444444444444444,7.047916666666667,242.4840972222222,2.7115216843327272,1,0,1,2,1,1
2009-03-25,1.2769263888888889,6.584,0.196,1.0568836722799313,5.156131204813642,1.930555555555556,2.302083333333333,7.14375,243.1130625,2.6872766897380704,2,0,2,0,-1,1
2009-03-26,0.8409749999999999,3.638,0.21,0.7039188226600185,4.325931210796992,0.0,0.2166666666666666,5.969444444444444,242.93575694444445,2.187400552677292,3,0,1,2,-1,0
2009-03-27,1.1902263888888889,5.226,0.264,0.9032954238739812,4.390761328085343,0.7659722222222223,0.3652777777777777,6.907638888888889,242.6286458333333,2.272291820542269,4,0,1,2,7,1
2009-03-28,1.5701222222222222,6.856,0.264,1.1898637697113812,4.366539052161545,3.14375,0.2270833333333333,8.489583333333334,242.13561805555557,2.2065276602500536,5,1,2,0,-1,1
2009-03-29,1.5393402777777778,5.512,0.214,1.0109385703865137,3.5807547425168607,1.11875,2.7944444444444443,6.598611111111111,242.54856944444444,2.724687058052567,6,1,1,0,-1,1
2009-03-30,1.0260083333333334,4.554,0.262,0.8126799221966947,4.438560440542231,0.7534722222222222,0.2048611111111111,6.875694444444444,242.7285208333333,2.787923618468517,0,0,1,2,-1,1
2009-03-31,1.2663069444444444,7.096,0.216,1.1028215617374588,5.603696663855196,1.5291666666666666,1.882638888888889,8.998611111111112,242.16790277777775,2.1796157266924907,1,0,1,2,-1,1
2009-04-01,1.1396805555555556,4.232,0.212,1.0347179588573403,3.713321227926929,1.949305555555556,1.6416666666666666,5.075694444444444,242.90603472222224,2.4436750565442016,2,0,1,2,-1,1
2009-04-02,1.1418986111111111,4.76,0.264,0.8238125732232487,4.168496181432726,0.7833333333333333,0.225,9.375,242.2396388888889,2.1577442362742048,3,0,1,2,-1,1
2009-04-03,0.9467083333333334,5.736,0.262,0.7223003546262864,6.058888253157871,0.0,0.2263888888888889,5.941666666666666,241.8118888888889,2.1290584695583328,4,0,1,2,-1,0
2009-04-04,1.5216888888888889,5.124,0.296,1.063410066978179,3.367311174718149,1.8743055555555557,2.897222222222222,11.285416666666666,241.45065277777775,2.068273088693948,5,1,2,0,-1,1
2009-04-05,0.9553583333333332,6.502,0.264,0.9694261167824646,6.805823294924243,2.661111111111111,0.2479166666666666,4.515972222222223,242.31370833333327,2.3477224184738046,6,1,1,2,-1,1
2009-04-06,1.0087736111111112,4.308,0.268,0.7252330473957322,4.270532012881428,0.5548611111111111,0.23125,7.042361111111111,242.30114583333332,2.230427371796313,0,0,1,2,-1,1
2009-04-07,1.0000638888888889,5.762,0.266,0.8758734324756198,5.761631895739994,0.7659722222222223,0.2347222222222222,6.334027777777778,241.98941666666667,2.148738128650815,1,0,1,2,-1,0
2009-04-08,1.0656944444444445,5.318,0.27,0.8612341491103642,4.990173335071029,1.479861111111111,1.9631944444444445,5.533333333333333,242.25972916666663,2.2782087611540063,2,0,1,2,-1,0
2009-04-09,1.3128277777777777,6.308,0.256,1.1600673164937485,4.804895285410205,1.8625,0.2541666666666666,9.3625,242.2968263888889,2.3080676099597417,3,0,1,2,-1,1
2009-04-10,1.2792458333333334,5.314,0.254,0.9907453175300822,4.154010012409655,1.428472222222222,1.959722222222222,9.602777777777778,242.0344861111111,1.810399197264364,4,0,1,2,-1,0
2009-04-11,1.7100319444444445,6.968,0.256,1.3150467795235803,4.074777680403956,2.542361111111111,2.9763888888888888,12.661805555555556,240.9692569444444,2.370093418186623,5,1,2,0,-1,1
2009-04-12,1.486813888888889,7.972,0.258,1.481480240855753,5.361800868000739,5.206944444444445,1.0444444444444445,8.659722222222221,240.4032986111111,2.769000521081963,6,1,2,0,-1,2
2009-04-13,1.1116995827538247,6.272,0.314,1.079442245671144,5.641811958284125,0.6995827538247567,3.9276773296244794,4.317802503477052,241.13144645340756,2.326330867196696,0,0,1,2,-1,1
2009-04-14,1.0427347222222223,6.254,0.31,0.9188598891802426,5.99769036814253,0.6166666666666667,1.6256944444444446,6.581944444444445,241.4923263888889,2.1603260291416837,1,0,1,2,-1,0
2009-04-15,0.8444875,4.718,0.306,0.7656577698635775,5.58682040882784,1.3055555555555556,0.3215277777777778,3.665277777777778,241.32070833333333,1.6749733026613591,2,0,1,2,-1,0
2009-04-16,1.086475,6.188,0.306,0.940645251568371,5.695483099012863,2.011111111111111,0.2756944444444444,6.811805555555556,240.47604166666667,2.137632339879949,3,0,1,2,-1,0
2009-04-17,1.4186180555555554,7.454,0.3,1.1003070384333458,5.2544093674889005,0.0,3.6277777777777778,5.315972222222222,241.32772916666667,1.7781634446363332,4,0,1,2,-1,1
2009-04-18,1.0501847222222225,6.32,0.29,0.8121457140076649,6.017988898778389,0.7138888888888889,1.8145833333333332,7.429861111111111,241.04625,2.4008464383566555,5,1,1,2,-1,0
2009-04-19,0.8933805555555556,6.322,0.244,0.8499241021813461,7.076491603366737,1.5284722222222222,0.2611111111111111,5.616666666666666,242.6585347222222,2.2665750549414403,6,1,1,2,-1,1
2009-04-20,1.0322986111111112,6.042,0.256,0.7661930490824618,5.852957598670711,0.0,1.836111111111111,7.275,241.9045555555556,2.2303670681973125,0,0,1,2,-1,0
2009-04-21,1.3156930555555555,6.72,0.252,0.9224972498854684,5.107574271692465,1.3368055555555556,0.2604166666666667,5.125,240.64846527777777,1.801313609985177,1,0,1,2,-1,0
2009-04-22,1.0390263888888889,4.494,0.26,0.796487500484179,4.3252029477382,0.7111111111111111,0.8354166666666667,9.211805555555555,241.27485416666664,1.693823544441625,2,0,1,2,1,1
2009-04-23,0.7926805555555556,5.716,0.302,0.7820254830814091,7.210975417447829,0.7416666666666667,0.2743055555555556,3.827083333333333,241.4946388888889,2.0910565394465577,3,0,1,2,-1,0
2009-04-24,0.8292,3.274,0.312,0.5512628035036965,3.9483839845634345,0.0,0.2659722222222222,6.720138888888889,241.7900833333333,1.678218509678179,4,0,1,2,-1,1
2009-04-25,1.404363888888889,6.12,0.26,1.1073233387752657,4.357844892210985,1.39375,2.7090277777777776,9.18402777777778,240.50833333333333,2.100911347965043,5,1,2,0,-1,1
2009-04-26,1.2372402777777778,7.016,0.286,1.046067928195302,5.670685093279959,2.120138888888889,2.095138888888889,7.334027777777778,241.8649236111111,2.068872079862193,6,1,1,2,-1,1
2009-04-27,0.9386305555555556,6.02,0.302,0.9078168711128396,6.413599008011079,0.6909722222222222,0.2611111111111111,4.875694444444444,241.0012291666667,1.7373878142823345,0,0,1,2,-1,0
2009-04-28,1.1849902777777777,6.134,0.304,0.8594813633482343,5.176413777421991,1.4361111111111111,0.2576388888888888,7.964583333333334,241.990125,2.2719531411099765,1,0,1,2,-1,0
2009-04-29,1.156027777777778,5.594,0.302,0.8793160550858161,4.83898406901026,0.7243055555555555,1.7305555555555556,6.508333333333334,242.18654166666667,1.9015946962514836,2,0,1,2,-1,0
2009-04-30,1.2741402777777775,4.278,0.302,0.8322055726347396,3.357558092003213,0.7131944444444445,0.2520833333333333,10.62847222222222,241.9043333333333,2.098827886930673,3,0,1,2,-1,1
2009-05-01,1.0505569444444445,4.738,0.252,0.6615026029932841,4.509988749353848,0.7409722222222223,0.7305555555555555,8.13125,241.27309027777775,1.7866472045926791,4,0,1,2,1,1
2009-05-02,0.9679930555555556,5.726,0.252,0.7448225947556114,5.915331692863958,0.9930555555555556,0.2597222222222222,6.777777777777778,241.8829027777778,2.375816434249209,5,1,1,2,-1,0
2009-05-03,1.1172763888888888,7.856,0.236,1.2608658182113823,7.031384604674811,2.2270833333333333,1.8006944444444444,5.018055555555556,242.06633333333332,2.244886775887206,6,1,2,2,-1,1
2009-05-04,1.158251388888889,5.192,0.25,0.8603290193529497,4.482619274025381,0.6993055555555555,0.2854166666666666,7.898611111111111,241.43522916666663,1.9649732901078791,0,0,1,2,1,0
2009-05-05,1.2024125,4.288,0.246,0.92331212680916,3.566163858076992,0.7284722222222222,3.8465277777777778,7.059722222222222,240.8184930555556,2.2335390649465543,1,0,1,2,-1,1
2009-05-06,0.9374319444444444,4.604,0.256,0.7289745419334226,4.911289856596998,0.7208333333333333,1.2479166666666666,6.290277777777778,240.8967152777778,2.1963544505195247,2,0,1,2,-1,0
2009-05-07,0.7032277777777778,4.288,0.244,0.5406384955102443,6.097597585735616,0.0,0.2597222222222222,5.55,241.1735138888889,1.4619762581437927,3,0,0,1,-1,0
2009-05-08,1.289691666666667,4.5,0.25,0.927349298861373,3.489206076387767,1.5458333333333334,0.5888888888888889,10.7125,240.8248125,2.3428722874939707,4,0,1,2,-1,1
2009-05-09,0.8759388888888889,4.682,0.304,0.6975218452108636,5.345121742384363,1.4513888888888888,0.2652777777777778,4.586805555555555,241.57422916666667,2.1734214426705054,5,1,1,2,-1,0
2009-05-10,1.366610145934677,6.012,0.268,1.2499715880754,4.399206326606161,2.988186240444753,4.635163307852675,6.040305767894371,241.0718763029882,2.240992654267952,6,1,2,0,-1,2
2009-05-11,1.0535944444444445,5.33,0.25,0.9462554926498902,5.058872536871134,0.71875,0.3173611111111111,7.645138888888889,240.25132638888888,1.646219153954663,0,0,1,2,-1,0
2009-05-12,1.1291361111111111,6.34,0.314,0.8792873122195695,5.614912088642005,0.0,1.8840277777777776,7.871527777777778,240.3767777777778,1.68472111402112,1,0,1,2,-1,0
2009-05-13,0.8655541666666666,5.408,0.298,0.7486654245003251,6.248020295282888,0.9854166666666668,0.3840277777777778,4.949305555555555,240.63597916666663,2.1606491154240013,2,0,1,2,-1,0
2009-05-14,1.115961111111111,7.396,0.228,1.1482464782698376,6.627471088697835,0.0,2.8229166666666665,7.985416666666667,240.05952083333332,2.122830359401883,3,0,1,2,-1,1
2009-05-15,0.9876569444444444,5.256,0.208,0.7831805020366416,5.321685864271923,0.9597222222222224,0.3430555555555555,8.46875,240.95720138888888,2.165872037502102,4,0,1,2,1,1
2009-05-16,1.3940125,6.732,0.144,1.0949509379329263,4.829224989015522,1.1840277777777777,3.3472222222222223,8.51736111111111,239.98875694444445,2.362727937010422,5,1,2,0,-1,1
2009-05-17,1.0720583333333331,6.54,0.246,1.041349918759734,6.10041431203215,1.7743055555555556,1.3375,4.977777777777778,240.30072916666663,2.69393155505712,6,1,1,2,-1,1
2009-05-18,0.8402124999999999,5.016,0.234,0.7769430317711777,5.969918324233453,0.5298611111111111,0.2597222222222222,6.229861111111111,240.9586736111111,1.6020527065715735,0,0,1,2,-1,0
